Gene,TSS
Gm12191,34372988
Rpl30,34373031
BC030476,34383066
Hrsp12,34425001
Pop1,34425065
Nipal2,34608461
Kcns2,34767135
Stk3,35085561
Osr2,35225866
Vps13b,35301300
Mir875,35590802
Cox6c,35868001
Fbxo43,36094639
Polr2k,36103771
Spag1,36109284
Rnf19a,36212902
Ankrd46,36426546
Snx31,36485327
Pabpc1,36538728
Ywhaz,36724293
Zfp706,36937157
Grhl2,37162790
Ncald,37389137
Ncald,37721755
Ncald,37722183
Rrm2b,37890810
Ubr5,38008608
Odf1,38148957
Klf10,38230462
Azin1,38449021
Atp6v1c1,38591658
Baalc,38765454
Fzd6,38837825
Fzd6,38837878
Cthrc1,38908477
Slc25a32,38944262
Dcaf13,38944419
Rims2,39029877
Tm7sf4,39577477
Dpys,39689016
Lrp12,39775303
Zfpm2,40486587
Oxr1,41279027
Oxr1,41620579
Oxr1,41621060
Oxr1,41662503
Abra,41701266
Angpt1,42508341
Rspo2,43002364
Eif3e,43114282
Ttc35,43308774
Tmem74,43701575
Trhr,44027680
Eny2,44259656
Nudcd1,44259853
Pkhd1l1,44289098
Ebag9,44451186
5730410E15Rik,44584004
5730410E15Rik,44619609
A930017M01Rik,44712973
Kcnv1,44946480
Csmd3,48623535
Trps1,50721587
Eif3h,51697007
Utp23,51708986
Rad21,51823306
Aard,51871652
Slc30a8,52127107
Med30,52543999
Ext1,53177738
Samd12,53733991
Tnfrsf11b,54110039
Colec10,54242328
Mal2,54402920
Nov,54577482
Enpp2,54751516
Enpp2,54751701
Taf2,54903707
Dscc1,54922033
Depdc6,54944037
Depdc6,54964990
Col14a1,55139304
Mrpl13,55388867
Mtbp,55388962
Sntb1,55738504
Has2as,56521498
Has2,56526101
BC026439,57309180
Zhx2,57526221
Derl1,57723973
Wdr67,57743753
Fam83a,57817457
9130401M01Rik,57865849
Zhx1,57908044
Atad2,57966637
Wdyhv1,57972990
Fbxo32,58046433
Klhl38,58155724
Anxa13,58220829
D15Ertd621e,58247022
Tmem65,58654982
Trmt12,58704203
Rnf139,58720783
Tatdn1,58765285
Ndufb9,58765364
Mtss1,58913581
Sqle,59146646
E430025E21Rik,59205707
Nsmce2,59205752
Trib1,59480208
4933412E24Rik,59848173
9930014A18Rik,60654519
Fam84b,60656635
A1bg,60752825
Myc,61816895
Pvt1,61869541
H2afy3,62051006
Gsdmc,63640294
Gsdmc2,63676731
Gsdmcl1,63678863
Gsdmc3,63710113
Gsdmc4,63743852
Gsdmcl-ps,63746015
Fam49b,63892010
Asap1,64214481
Adcy8,64753858
Efr3a,65618602
Oc90,65740615
Hhla1,65808366
Kcnq3,66117786
Lrrc6,66332472
Tmem71,66392608
Phf20l1,66409133
Tg,66502331
Sla,66644155
Sla,66663391
Wisp1,66722954
Ndrg1,66801203
St3gal1,67008444
Zfat,68090418
Mir30b,68169072
Mir30d,68172851
Khdrbs3,68758849
Fam135b,71558268
Col22a1,71864657
Kcnk9,72376709
Peg13,72640754
Trappc9,72886242
Trappc9,72891634
Chrac1,72920841
Eif2c2,73015377
Ptk2,73253621
Dennd3,73342989
Slc45a4,73426956
Slc45a4,73455174
Gpr20,73537935
Ptp4a3,73553574
Ptp4a3,73555359
Ptp4a3,73578455
Gm628,73670101
Bai1,74346625
1700016M24Rik,74466748
Mir464,74476178
Arc,74503000
4933427E11Rik,74539590
Jrk,74539752
Psca,74545268
4930572J05Rik,74551663
Slurp1,74558456
Lypd2,74564743
2300005B03Rik,74577117
Lynx1,74583409
Ly6d,74593997
D730001G18Rik,74609289
Ly6k,74630398
Gml,74649245
Hemt1,74649505
Cyp11b1,74672073
Cyp11b2,74686748
2010109I03Rik,74712134
Ly6e,74785480
Ly6e,74785500
Ly6e,74785535
Ly6i,74813860
Ly6a,74828318
Ly6c1,74879260
Ly6c2,74942379
Ly6f,75098850
9030619P08Rik,75262259
Ly6h,75397078
Ly6h,75397286
Ly6h,75397612
Gpihbp1,75427087
Zfp41,75447114
Top1mt,75509220
Rhpn1,75534717
Mafa,75578352
Zc3h3,75672338
Gsdmd,75692768
Naprt1,75724911
Eef1d,75739770
Tigd5,75740164
Pycrl,75751990
Tsta3,75760160
Zfp623,75771381
Zfp707,75799614
2410075B13Rik,75812715
Mapk15,75824198
Fam83h,75839928
Fam83h,75844766
Scrib,75900160
Puf60,75911300
Puf60,75911376
Nrbp2,75920443
Eppk1,75950625
BC024139,75956986
Plec,76026140
Plec,76028639
Plec,76029836
Plec,76030265
Plec,76031037
Plec,76036751
Plec,76038683
Plec,76039083
Plec,76039595
Plec,76059927
Plec,76061808
Parp10,76073870
Grina,76077236
Spatc1,76098518
Oplah,76137675
Exosc4,76157826
LOC100302626,76157963
Gpaa1,76161723
Cyc1,76173952
Sharpin,76181540
Maf1,76181723
Brp16,76199327
Tssk5,76205368
Heatr7a,76210942
Heatr7a,76220460
Scx,76287867
Bop1,76307699
Hsf1,76307874
Dgat1,76342248
Scrt1,76352559
Fbxl6,76369176
Gpr172b,76369372
Adck5,76406788
Cpsf1,76438021
Slc39a4,76447282
Vps28,76456457
Nfkbil2,76470359
Cyhr1,76490491
Cyhr1,76490538
Kifc2,76491070
Foxh1,76500303
Ppp1r16a,76502109
Gpt,76527193
Mfsd3,76531971
Recql4,76540906
Lrrc14,76541169
Lrrc24,76552603
C030006K11Rik,76554275
D15Wsu169e,76648600
Zfp251,76701865
Zfp7,76709705
Commd5,76730370
Rpl8,76734500
Zfp647,76755878
1110038F14Rik,76778973
Mb,76853157
Mb,76853217
Apol6,76875504
Apol6,76875705
Mb,76881098
Rbm9,76984242
Rbm9,77137483
Apol7a,77229540
Apol9a,77241464
Apol9a,77241510
Apol7b,77277890
Apol10a,77307476
Apol11a,77338700
Apol7c,77363745
Apol10b,77426555
Gm8221,77449397
Apol11b,77473716
Apol7b,77529318
Apol9b,77559501
Apol9b,77559550
Apol8,77585659
Myh9,77672545
Txn2,77759424
Foxred2,77787152
Eif3d,77801254
Cacng2,77949710
Rabl4,78004538
Pvalb,78034586
Ncf4,78075240
Csf2rb2,78136033
Csf2rb,78156419
1700061J05Rik,78219199
1700061J05Rik,78226342
Tst,78236289
Mpst,78237141
Mpst,78237230
Mpst,78237533
Kctd17,78259057
Tmprss6,78299064
Il2rb,78325496
C1qtnf6,78360047
Sstr3,78374775
Rac2,78403213
Cyth4,78427476
Elfn2,78548543
Mfng,78603875
Card10,78633472
Cdc42ep1,78673076
Lgals2,78685959
Gga1,78707619
Sh3bp1,78730215
Pdxp,78744348
Lgals1,78757154
Nol12,78765362
Triobp,78778153
Triobp,78813485
H1f0,78858641
Gcat,78861303
Galr3,78872314
Ankrd54,78893289
Eif3l,78905652
Micall1,78939412
1700088E04Rik,78971681
Polr2f,78971796
Sox10,78994920
Gm10863,78996495
Pick1,79059603
Pick1,79059811
Slc16a8,79085178
Baiap2l2,79115939
Pla2g6,79158598
Maff,79178107
Tmem184b,79233733
Csnk1e,79272487
Kcnj4,79335671
Kdelr3,79346837
Ddx17,79363347
Ddx17,79376989
Ddx17,79377171
Dmc1,79435514
4933432B09Rik,79489386
Cby1,79489656
Tomm22,79501297
Josd1,79518302
Gtpbp1,79521325
Sun2,79572960
Dnalc4,79604897
Nptxr,79635139
Cbx6-Nptxr,79664763
Apobec3,79722837
D730005E14Rik,79723568
Cbx7,79763076
Pdgfb,79845238
Snord83b,79909009
Snord43,79913336
Rpl3,79913836
Syngr1,79921763
Tab1,79963583
Mgat3,80004150
Smcr7l,80064509
Atf4,80085613
Rps19bp1,80094736
Cacna1i,80117667
Enthd1,80390900
Grap2,80453912
Fam83f,80502276
Tnrc6b,80541742
Tnrc6b,80629039
Adsl,80778948
Sgsm3,80808194
Mkl1,80935449
Mkl1,81021187
4930483J18Rik,81021282
Mchr1,81065928
Slc25a17,81191195
St13,81230124
Xpnpep3,81230617
Dnajb7,81238703
Rbx1,81296745
Ep300,81416643
L3mbtl2,81494365
Chadl,81527717
Rangap1,81560349
Zc3h7b,81575277
Tef,81633102
Tef,81641843
Tob2,81688756
Phf5a,81702322
Aco2,81702892
Polr3h,81756643
Csdc2,81767188
Pmm1,81791297
1700029P11Rik,81810974
Pppde2,81846570
Xrcc6,81846798
Nhp2l1,81878028
4930407I10Rik,81889580
Mei1,81900546
Ccdc134,81958351
Srebf2,81977698
Mir33,82028551
Tnfrsf13c,82054766
Cenpm,82074766
Cenpm,82075177
3-Sep,82105364
Wbp2nl,82129413
Naga,82169256
Fam109b,82171608
1500032L24Rik,82176475
Ndufa6,82184721
Cyp2d22,82210690
Cyp2d11,82224452
Cyp2d10,82237624
Cyp2d9,82282806
Cyp2d12,82385527
Cyp2d34,82451337
Cyp2d13,82472475
Cyp2d37-ps,82520488
Cyp2d40,82594552
Cyp2d26,82624675
Tbrg3,82728891
Tcf20,82742564
Nfam1,82853568
Serhl,82930634
Rrp7a,82953231
Poldip3,82979766
Rnu12,82980074
Cyb5r3,83002638
A4galt,83082161
A4galt,83082204
Arfgap3,83180677
1700001L05Rik,83197727
Pacsin2,83263280
Pacsin2,83295036
Ttll1,83341337
Bik,83357291
Mcat,83386141
Tspo,83394002
Ttll12,83425587
Scube1,83555451
Mpped1,83610452
Efcab6,83749803
Efcab6,83766525
Efcab6,83895779
Sult4a1,83936184
Pnpla5,83953605
Pnpla3,83998245
Samm50,84022662
Parvb,84062472
Parvg,84155149
Parvg,84156548
1810041L15Rik,84277527
Ldoc1l,84388253
Prr5,84511427
Arhgap8,84550481
Arhgap8,84550508
Phf21b,84686559
Nup50,84753857
5031439G07Rik,84818401
Upk3a,84847570
Fam118a,84867491
Smc1b,84962387
Ribc2,84962528
Fbln1,85036437
Atxn10,85166810
Wnt7b,85408500
Wnt7b,85411159
Wnt7b,85412251
Mirlet7c-2,85537032
Mirlet7b,85537748
Ppara,85565993
Ppara,85566205
2210021J22Rik,85642127
Pkdrej,85652163
Ttc38,85662733
Gtse1,85690136
Gtse1,85690375
Trmu,85709756
Celsr1,85864207
Gramd4,85888136
Cerk,86016571
Tbc1d22a,86044888
Fam19a5,87455659
Zdhhc25,88430731
Brd1,88564649
Zbed4,88582140
Alg12,88649748
Creld2,88650075
Pim3,88692623
Ttll8,88784848
Mlc1,88808983
Mov10l1,88813423
Panx2,88890155
Trabd,88906493
1300018J18Rik,88919536
Tubgcp6,88953580
Hdac10,88959130
Mapk12,88971133
Mapk11,88980036
Plxnb2,89004280
Plxnb2,89011218
Fam116b,89026905
Saps2,89041989
Sbf1,89145742
Adm2,89153402
Miox,89164903
Lmf2,89186090
Ncaph2,89186152
Sco2,89204249
Tymp,89207468
Odf3b,89209685
Klhdc7b,89217321
1700007E06Rik,89240694
1700007E06Rik,89240934
Cpt1b,89256293
Chkb-Cpt1b,89260127
Chkb,89260330
Mapk8ip2,89284341
Arsa,89307855
Shank3,89330287
Acr,89398756
Rabl2a,89422354
Syt10,89672291
Alg10b,90054741
Cpne8,90509819
Spn-ps,90728907
Kif21a,90880379
Abcd2,91022238
Slc2a13,91403692
Lrrk2,91503654
Muc19,91668756
Smgc,91668758
Cntn1,91881595
Cntn1,91958558
Cntn1,91991787
Pdzrn4,92227240
Pdzrn4,92427539
Gxylt1,93105515
Yaf2,93167366
Zcrb1,93228721
Pphln1,93228780
Prickle1,93426322
Adamts20,94234781
Pus7l,94373938
Irak4,94374090
Twf1,94420255
Tmem117,94459615
LOC100043315,94979749
Nell2,95359137
Dbx2,95485202
Ano6,95621273
D030018L15Rik,95909983
Gm4371,96013230
E330033B04Rik,96105706
Arid2,96117952
Sfrs2ip,96291274
Slc38a1,96472393
Slc38a1,96472774
Slc38a1,96473344
Slc38a2,96530129
Slc38a4,96886387
Fam113b,97077537
Amigo2,97077718
Rpap3,97536253
Endou,97551581
Endou,97561836
Rapgef3,97598097
Slc48a1,97614795
Hdac7,97662102
Vdr,97738727
Tmem106c,97794709
Col2a1,97835155
Pfkm,97923019
Senp1,97923836
Pfkm,97938901
Pfkm,97942490
Asb8,97976133
Asb8,97996009
AI836003,97998236
Olfr288,98025973
Olfr287,98051487
Olfr286,98064881
H1fnt,98087738
Zfp641,98126514
Olfr285,98143979
Olfr284,98171370
Olfr283,98209539
1700031M16Rik,98228875
Olfr282,98267900
Olfr281,98286742
Lalba,98313114
Olfr234,98327904
2310037I24Rik,98364652
9330020H09Rik,98397754
Ccnt1,98398067
Adcy6,98438064
Cacnb3,98462650
Cacnb3,98465194
Ddx23,98493320
Rnd1,98507892
Ccdc65,98538657
Fkbp11,98558629
Arf3,98593549
Wnt10b,98608581
Wnt1,98620287
Ddn,98638356
Prkag1,98661939
Mll2,98701614
Rhebl1,98711845
Dhh,98728971
Lmbr1l,98748529
Tuba1b,98764821
Tuba1a,98783932
Tuba1c,98860321
Prph,98885604
Troap,98905403
C1ql4,98918159
Dnajc22,98929914
Spats2,98957275
Kcnh3,99055406
Mcrs1,99082392
Fam186b,99117611
Prpf40b,99125839
Fmnl3,99200897
Tmbim6,99223377
Tmbim6,99223649
Nckap5l,99288179
Bcdin3d,99305161
Faim2,99358448
Aqp2,99409486
Aqp5,99421458
Aqp6,99431830
Racgap1,99482052
Accn2,99501148
Smarcd1,99532717
Gpd1,99548023
2310016M24Rik,99556048
Lass5,99602946
Lima1,99650573
Lima1,99705887
1700030F18Rik,99762089
1700030F18Rik,99764144
Larp4,99800504
Larp4,99803210
2310068J16Rik,99803718
Dip2b,99869094
Dip2b,99984826
Atf1,100058289
Tmprss12,100111267
Mettl7a1,100135247
Gm10035,100165359
Mettl7a2-Higd1c,100183630
Higd1c,100195015
Slc11a2,100253486
Gm5475,100253623
Letmd1,100299464
Csrnp2,100325670
Tcfcp2,100382378
Pou6f1,100416796
Dazap2,100446092
Smagp,100467286
Smagp,100467296
Cela1,100518351
Galnt6,100550908
Galnt6,100559807
Slc4a8,100592177
Scn8a,100701113
Scn8a,100766701
Ankrd33,100946185
Acvrl1,100958967
Acvr1b,101004555
Grasp,101054637
Nr4a1,101097276
9430023L20Rik,101114731
Krt80,101200556
Krt7,101242833
Krt83,101269235
1700011A15Rik,101278175
Krt81,101294196
Krt86,101303908
Gm6042,101334246
Krt84,101363251
Krt82,101381090
4732456N10Rik,101393381
Krt75,101404335
Gm5476,101419003
Gm5477,101439304
Gm5414,101458619
Gm5478,101477811
Krt6b,101510720
Krt85,101521940
Krt6a,101524736
Krt5,101543322
Krt71,101573528
Krt74,101593868
Krt74,101593935
Krt72,101616889
Krt73,101632763
Krt2,101648600
Krt1,101681217
Krt77,101700049
Krt76,101723351
Krt4,101755166
Krt79,101770755
Krt78,101784718
Krt8,101834773
Krt18,101858646
Eif4b,101904203
Tenc1,101933418
Spryd3,101966646
Igfbp6,101974616
Soat2,101981005
Csad,102019474
Zfp740,102038697
Itgb7,102062366
Rarg,102076783
Rarg,102087914
Mfsd5,102109886
Espl1,102126723
Pfdn5,102156546
Myg1,102162139
Aaas,102181190
Sp7,102196702
Sp1,102236746
Amhr2,102275797
Prr13,102289600
Pcbp2,102301062
Map3k12,102347435
Tarbp2,102348676
Npff,102355052
Npff,102355373
Atf7,102455852
Atp5g2,102501478
Mir688,102502297
Calcoco1,102552500
Hoxc13,102751561
Hoxc12,102767283
Hoxc11,102784956
Hoxc10,102797295
Mir196a-2,102803780
Hoxc9,102807462
Hoxc8,102820969
Hoxc6,102839992
Hoxc5,102844438
Mir615,102845340
Hoxc4,102864825
Smug1,102993715
Cbx5,103045783
Cbx5,103070247
Hnrnpa1,103070862
Gm5643,103070884
Nfe2,103085847
Copz1,103103348
Mir148b,103115555
Gpr84,103140869
Zfp385a,103170517
Itga5,103197179
Gtsf1,103260858
BC048502,103278890
Nckap1l,103284255
Pde1b,103333728
Ppp1r1a,103368423
Glycam1,103395509
Olfr161,3592397
Mefv,3718124
Zfp263,3744098
Olfr15,3838974
Zfp174,3847222
Zfp597,3872374
Nat15,3884618
1700037C18Rik,3908689
Cluap1,3909008
Nlrc3,3976632
Btbd12,4001680
Dnase1,4037144
Trap1,4077810
Crebbp,4213404
Gm5766,4229228
Adcy9,4419587
Srl,4523053
Tcfap4,4559720
Glis2,4594712
Magmas,4624946
Vasn,4639944
Coro7,4679720
Dnaja3,4684069
Nmral1,4719059
Hmox2,4726360
Hmox2,4741612
5730403B10Rik,4789935
4930562C15Rik,4835415
Fam100a,4879851
Mgrn1,4886251
Nudt16l1,4939110
Anks3,4964330
12-Sep,4997872
Rogdi,5013646
Glyr1,5050003
Ubn1,5050160
Ppl,5132574
Sec14l5,5147201
Nagpa,5204105
AU021092,5222392
Alg1,5233713
Fam86,5256049
A2bp1,5884885
A2bp1,7069927
Tmem114,8425229
BC024814,8470905
Abat,8513521
Tmem186,8637794
Pmm2,8637799
Carhsp1,8672246
Usp7,8738435
1810013L24Rik,8830192
Grin2a,9992626
Rpl39l,10170320
Atf7ip2,10192998
Emp2,10314061
Tekt5,10395541
Nubp1,10412030
Fam18a,10447443
Ciita,10488371
Dexi,10543147
Clec16a,10545479
Socs1,10785629
Tnp2,10788748
Prm3,10791007
Prm2,10792190
Prm1,10796916
A630055G03Rik,10835151
Litaf,10993214
Snn,11066390
Txndc11,11088023
Txndc11,11134625
Zc3h7a,11176486
Rsl1d1,11203385
Gspt1,11254418
Tnfrsf17,11313901
Rundc2a,11322984
Snx29,11405740
Gm9961,11901456
Cpped1,11909516
Shisa9,11984205
Ercc4,13109828
Mkl2,13256573
Mkl2,13265171
Mkl2,13358513
Mir193b,13449615
Mir365-1,13453932
Parn,13668263
Bfar,13671950
3110001I22Rik,13672112
Pla2g10,13730678
Rrn3,13780791
Ntan1,13819369
Pdxdc1,13903228
Mpv17l,13940787
Ifitm7,13984714
2900011O08Rik,13986729
4921513D23Rik,14159367
Mir484,14159718
Nde1,14163367
Myh11,14291501
0610037P05Rik,14317425
Abcc1,14361652
A630010A05Rik,14562409
Snai2,14705951
Efcab1,14906738
Ube2v2,15594611
Mcm4,15637493
Prkdc,15637958
Fam128b,15863415
Cebpd,15887378
2310008H04Rik,16146926
Pkp2,16213437
Yars2,16303074
Dnm1l,16359123
Fgd4,16504311
Fgd4,16560242
Fgd4,16560289
Olfr19,16674072
Spag6,16829456
Vpreb1,16869348
Top3b,16870983
Ppm1f,16903413
Mapk1,16983474
Ypel1,17070403
Ppil2,17111306
Mir130b,17124235
Mir301b,17124589
2610318N02Rik,17125199
Sdf2l1,17132476
Ccdc116,17144302
Ccdc116,17144516
Ydjc,17147071
Ube2l3,17201585
Rimbp3,17208227
Hic2,17233679
Tmem191c,17276392
Serpind1,17331463
Snap29,17406092
Pi4ka,17406407
Crkl,17452079
Aifm3,17489783
Lztr1,17509063
Thap7,17531145
4930451C15Rik,17561340
P2rx6,17561977
Slc7a4,17576764
Smpd4,17619446
Ccdc74a,17646562
Med15,17723023
Klhl22,17759713
Scarf2,17797374
B830017H08Rik,17833211
Car15,17838279
Dgcr2,17891821
Tssk1,17894295
Tssk2,17898729
Dgcr14,17911441
Gsc2,17915152
Slc25a1,17928312
Vpreb2,17980657
Dgcr6,18052952
Prodh,18089283
Rtn4r,18127798
4933432I09Rik,18213626
4933432I09Rik,18213956
Zdhhc8,18235229
Ranbp1,18248787
Trmt2a,18248975
Dgcr8,18289261
Mir185,18327558
D16H22S680E,18344025
Arvcf,18348366
Comt1,18413587
Txnrd2,18426509
Comt1,18426809
Gnb1l,18498860
Gnb1l,18498963
Tbx1,18587062
Gp1bb,18622496
5-Sep,18630031
Cldn5,18776939
Cdc45,18811732
Cdc45,18812065
Ufd1l,18812386
2510002D24Rik,18836672
Mrpl40,18876730
Hira,18876842
Olfr164,19286834
Olfr165,19408110
Olfr166,19486932
Olfr167,19515727
Olfr168,19531011
Olfr169,19566974
Olfr170,19606759
Olfr171,19625194
Lamp3,19706458
B3gnt5,19760326
A930003A15Rik,19884367
Klhl6,19983122
Klhl24,20097626
Yeats2,20141135
Mir684-1,20176307
Map6d1,20241431
Parl,20302435
Cyp2ab1,20325477
Abcc5,20426467
Eif2b5,20498889
Dvl3,20517136
Ap2m1,20535576
Gm15760,20548629
Abcf3,20548675
Vwa5b2,20589654
Alg3,20610822
Ece2,20611673
Camk2n2,20621351
Ece2,20629923
Psmd2,20651724
Eif4g1,20672821
Snord66,20684328
Fam131a,20695129
Clcn2,20716709
Polr2h,20717898
Thpo,20730671
Chrd,20733199
Thpo,20734584
2310042E22Rik,21154017
Ephb3,21204867
Vps8,21423190
2510009E07Rik,21694738
Ehhadh,21787907
Map3k13,21892041
Tmem41a,21947617
Liph,21995523
Liph,21995615
Senp2,22009556
Igf2bp2,22163372
Tra2b,22266002
Etv5,22439643
Dgkg,22657304
Crygs,22811483
Tbccd1,22857642
Dnajb11,22857938
Ahsg,22892114
Fetub,22918454
Fetub,22920294
Hrg,22951144
Kng2,23029174
Kng1,23058372
Eif4a2,23107551
Snord2,23109025
Rfc4,23127803
Adipoq,23146608
St6gal1,23224834
Rtp1,23429205
Masp1,23520663
Rtp4,23610004
Sst,23890930
Rtp2,23930880
Bcl6,23988698
Lpp,24393435
Lpp,24448176
Lpp,24721940
Tprg,25286902
Trp63,25683850
Trp63,25802001
Leprel1,26105870
Cldn1,26371925
Cldn16,26463245
Tmem207,26526857
Il1rap,26581790
Gm606,26990060
Ostn,27307726
Uts2d,27370325
Ccdc50,27389062
Gm10823,27850015
Fgf12,28445313
Mir690,28600129
Fgf12,28753288
1600021P15Rik,28929784
Hrasls,29209780
Atp13a5,29378818
Atp13a4,29541569
Atp13a4,29544950
Opa1,29579427
Gm1968,29979210
4632428C04Rik,30008752
Hes1,30065442
Cpn2,30267618
Lrrc15,30283340
Gp5,30310865
Atp13a3,30388616
Tmem44,30550664
Lsg1,30587675
Fam43a,30599808
AI480653,31081518
Acap2,31201324
Ppp1r2,31275363
Apod,31314682
Bdh1,31422382
Bdh1,31428838
Dlg1,31664124
Mfi2,31878895
Pigz,31933936
0610012G03Rik,31948607
Ncbp2,31948631
Senp5,32003373
Pak2,32079359
Pigx,32099813
1500031L02Rik,32099887
Lrrc33,32165562
Bex6,32179885
Fbxo45,32247111
Wdr53,32247371
2310010M20Rik,32271694
Rnf168,32277546
Ubxn7,32332337
Tm4sf19,32400591
Tctex1d2,32419787
Pcyt1a,32431006
Pcyt1a,32431105
Pcyt1a,32431315
Osta,32487965
Zdhhc19,32496366
Tfrc,32608981
Tnk2,32644728
Gm10818,32668283
Muc4,32735971
Muc20,32797521
1700021K19Rik,32868425
Fyttd1,32877869
Lrch3,32914185
Iqcg,33056272
Rpl35a,33056538
Rpl35a,33056567
Rpl35a,33056599
Lmln,33062606
Osbpl11,33185156
Snx4,33251541
Zfp148,33380860
Slc12a8,33518414
Slc12a8,33518680
Heg1,33684551
Muc13,33794122
Itgb5,33829750
Umps,33967089
Kalrn,34514113
Ropn1,34651296
Ccdc14,34690701
Mylk,34785035
Ptplb,35022506
Adcy5,35155721
Sec22a,35364004
Pdia5,35490959
Sema5b,35541447
Dirc2,35769442
Hspbap1,35770471
Parp14,35871468
Parp9,35938555
Dtx3l,35939113
Kpna1,35983448
Wdr5b,36041275
Fam162a,36071601
Ccdc58,36071745
Ccdc58,36081360
Csta,36131275
Stfa2l1,36156896
Gm5483,36184297
Gm5416,36210488
2010005H15Rik,36221647
Stfa1,36277233
BC117090,36334418
BC100530,36367656
Stfa2,36408449
Stfa3,36455478
Casr,36562220
Cd86,36666163
Ildr1,36694123
Slc15a2,36785048
Eaf2,36808791
Eaf2,36828345
Iqcb1,36828485
Eaf2,36874912
Golgb1,36885096
Hcls1,36935068
Fbxo40,36979222
Polq,37011871
Stxbp5l,37385044
Gtf2e1,37539855
Rabl3,37539979
Hgd,37580238
Ndufb4,37654454
Fstl1,37777140
Lrrc58,37868485
Gpr156,37916581
Gsk3b,38089086
BC031361,38089346
Nr1i2,38294910
4932425I24Rik,38341946
Cox17,38347084
Popdc2,38362258
Popdc2,38362295
Pla1a,38433225
Adprh,38452769
Cd80,38459012
4930455C21Rik,38522747
Ktelc1,38550266
Tmem39a,38562971
Arhgap31,38713148
B4galt4,38742376
Upk1b,38800316
4930435E12Rik,38828862
Igsf11,38902457
Lsamp,41533454
Gap43,42340764
BC002163,42955692
Zbtb20,43247396
Mir568,43640767
Tigit,43664297
Drd3,43762354
Qtrtd1,43889789
Zdhhc23,43979163
Gramd1c,44016549
Gramd1c,44028058
Atp6v1a,44139132
Naa50,44139921
Gm608,44173509
Sidt1,44332951
Ccdc52,44347513
Wdr52,44394911
Boc,44558983
BC027231,44724411
Gtpbp8,44746476
Cd200r1,44765848
Cd200r4,44820840
Cd200r2,44867209
Cd200r3,44943790
Ccdc80,45094165
Slc35a5,45158786
Atg3,45158941
Btla,45224449
Cd200,45409166
Gm609,45493082
Slc9a10,45535421
Gcet2,45610552
BC016579,45654231
Tmprss7,45685489
Tmprss7,45693771
Tagln3,45724644
Abhd10,45743019
Phldb2,45844491
Plcxd2,46010526
Cd96,46120361
Pvrl3,46497080
Dppa4,48283847
Dppa2,48310386
Gm5485,48412529
Morc1,48431349
Trat1,48772069
Retnlb,48816968
Retnla,48842664
Retnlg,48872720
Dzip3,48994225
C330027C09Rik,48994300
Myh15,49057598
Ift57,49699406
Cd47,49855766
Bbx,50432502
Ccdc54,50591267
5330426P16Rik,50732886
Cblb,52031661
Alcam,52453110
Zpld1,55283350
Nfkbiz,55822251
Nfkbiz,55838754
Fam55c,55895392
Fam55c,55895398
Cep97,55934961
Rpl24,55966387
Zbtb11,55973916
2310061J03Rik,55974730
Pcnp,56029830
Rg9mtd1,56037887
Senp7,56075521
Impg2,56204425
Abi3bp,56477958
Tfg,56717467
Gpr128,56795971
Tmem45a,56886276
2310005G13Rik,57071459
Tomm70a,57121826
Nit2,57167445
Tbc1d23,57231579
Tmem30c,57292964
Filip1l,57353389
Filip1l,57549354
2610528E23Rik,57606980
Col8a1,57754850
Dcbld2,58408647
St3gal6,58523425
Gm813,58617091
E330017A01Rik,58638516
Cpox,58670320
Gpr15,58718837
Cldnd1,58728156
Olfr172,58761353
Olfr173,58797738
Olfr174,58826587
Olfr177,58872974
Olfr178,58890044
Olfr180,58918312
Olfr181,58928470
Olfr183,58995229
Olfr186,59027731
Olfr187,59039575
Olfr190,59074904
Olfr191,59086307
Olfr192,59098816
Olfr193,59110434
Olfr194,59119894
Olfr195,59148677
Olfr196,59167967
Olfr197,59186307
Olfr198,59202250
Olfr199,59216437
Olfr201,59269491
Olfr202,59284321
Olfr203,59302980
Olfr204,59315231
Olfr205,59329333
Olfr206,59345525
Olfr207,59362042
Gabrr3,59407207
Gm4659,59457409
Mina,59471600
Crybg3,59555578
Arl6,59639165
Epha6,60605357
Nsun3,62786542
Stx19,62814501
Arl13b,62846866
Pros1,62854159
Epha3,63863983
Csnka2ip,64478960
4930453N24Rik,64770765
Zfp654,64786147
Cggbp1,64851910
Htr1f,65105610
Pou1f1,65520963
Chmp2b,65562942
Vgll3,65815877
Cadm2,67621153
Speer2,69863989
Gbe1,70314331
Robo1,72663393
Mir691,74342312
Robo2,74411157
Lipi,75567927
Rbm11,75593135
Hspa13,75767063
Samsn1,75909511
Nrip1,76373294
Usp25,77014313
2810055G20Rik,77329572
Mir99a,77599180
Mirlet7c-1,77599901
Mir125b-2,77646517
Cxadr,78301935
Gm7334,78377002
Btg3,78377030
D16Ertd472e,78576913
Chodl,78931192
Tmprss15,79091337
Tmprss15,79091342
Ncam2,81200941
Mir155,84714384
Mrpl39,84735426
Jam2,84774367
LOC654426,84831754
Gabpa,84835368
Atp5j,84835819
App,85173948
Cyyr1,85550618
Adamts1,85803360
Adamts5,85901370
N6amt1,87354429
Rnf160,87432851
Rwdd2b,87440837
Usp16,87455229
Cct8,87496114
ORF63,87553574
Bach1,87699198
Grik1,88290503
Cldn17,88507223
Cldn8,88563428
