CHROM,EPU start,EPU end,promoters inside the EPU
chr5,150066150,150237000,"150076633,150214380,"
chr5,150242280,150381275,"150242280,150331253,"
chr5,150407275,150438890,"150438890,"
chr5,150477200,150517500,"150480831,"
chr5,151030600,151221350,"151062504,"
chr5,151293700,151317500,"151304794,"
chr5,151320500,151330000,"151320734,151325197,151325204,"
chr5,151353800,151429200,"151397100,"
chr5,151431300,151509650,"151468187,151476401,"
chr5,151755181,151786350,"151755181,"
chr5,151833900,152075400,"151992768,"
chr5,152214700,152439400,"152389499,"
chr6,3412850,3459500,"3444498,3448392,"
chr6,3570700,3672003,"3671385,3672003,"
chr6,3691800,3713623,"3713623,"
chr6,3923700,4089600,"3944011,3953986,4036927,"
chr6,4348725,4539900,"4455696,"
chr6,4546900,4551065,"4551065,"
chr6,4584800,4772900,"4697204,4697305,"
chr6,4826900,4978650,"4853319,"
chr6,5097700,5358250,"5143946,5206233,5248373,5333385,"
chr6,5422600,5516550,"5446278,"
chr6,5664850,5743500,"5675638,"
chr6,6064400,6172125,"6167173,"
chr6,6705550,6832068,"6813333,6815150,6819533,6832068,"
chr6,6859100,6947750,"6906017,"
chr6,7203350,7643182,"7505070,7643182,"
chr6,7739575,7852000,"7795223,"
chr6,8086100,8151600,"8142617,"
chr6,8209141,8297400,"8209141,8209287,"
chr6,8367425,8571175,"8459595,"
chr6,8900018,9785000,"8900018,"
chr6,11563400,11900050,"11857446,11875880,"
chr6,12032100,12078650,"12059579,"
chr6,12587400,12971150,"12699253,"
chr6,13011650,13050350,"13019758,"
chr6,13130400,13623525,"13174965,13558063,"
chr6,13766850,13865100,"13789848,13821483,"
chr6,14437250,15253500,"14705274,14851348,15135505,"
chr6,15621400,15843800,"15670660,"
chr6,16805900,16907750,"16848441,"
chr6,16994400,17043600,"17015148,"
chr6,17060200,17331800,"17231340,17256369,"
chr6,17354050,17580725,"17413956,"
chr6,17676400,17743750,"17699215,"
chr6,17924900,17980445,"17980445,"
chr6,18100200,18271000,"18120686,"
chr6,18335450,18543800,"18464825,"
chr6,18620700,18798634,"18798634,"
chr6,21664800,21909425,"21802515,21899614,"
chr6,21919800,22041075,"21935909,"
chr6,22170000,22238226,"22238226,"
chr6,22275000,22373750,"22306081,"
chr6,22825501,22873400,"22825501,"
chr6,22984900,23120000,"23082986,"
chr6,23138400,23241900,"23198264,"
chr6,23503300,23715575,"23600305,23605136,"
chr6,23731300,23820200,"23789300,"
chr6,23826750,24329600,"23920060,24118092,"
chr6,24401675,24647000,"24465067,24477687,24478143,24547770,24614995,"
chr6,24662200,24901250,"24683244,24698366,24741198,24807996,"
chr6,25619750,25639980,"25639980,"
chr6,25717450,25759226,"25759226,"
chr6,27770100,27933800,"27886750,"
chr6,28164950,28211601,"28211601,"
chr6,28367200,28373639,"28371724,28373639,"
chr6,28377900,28414800,"28377900,28399340,"
chr6,28420775,28475200,"28430347,"
chr6,28721850,29042900,"28781747,28972618,29010220,"
chr6,29096550,29129584,"29114724,29129584,"
chr6,29132900,29285675,"29162271,29222671,29231140,29269139,"
chr6,29298118,29353300,"29298118,29330513,29346635,"
chr6,29366300,29413050,"29383152,"
chr6,29421436,29424550,"29421436,"
chr6,29442700,29491175,"29457934,29476732,"
chr6,29498400,29617500,"29559607,"
chr6,29644255,29662200,"29644255,"
chr6,29669000,29708625,"29685496,"
chr6,29718442,29853450,"29718442,29809595,"
chr6,29867012,29874700,"29867012,"
chr6,29959000,30056600,"29997987,30026320,"
chr6,30069000,30193803,"30115992,30119551,30119737,30193803,"
chr6,30195700,30254539,"30254517,30254539,"
chr6,30448900,30505675,"30459706,30462303,30491641,"
chr6,30511900,30702000,"30518375,30561009,30589220,30643682,30688062,30691298,"
chr6,30858000,30872125,"30865573,"
chr6,30896000,30928650,"30908990,"
chr6,31012747,31189925,"31012747,31013093,"
chr6,31313150,31519025,"31348827,31513937,"
chr6,31967650,32003900,"32000287,"
chr6,32193600,32538192,"32538192,"
chr6,32850200,33010152,"33010152,"
chr6,33199149,33216800,"33199149,"
chr6,33963100,34034825,"33979447,"
chr6,34096250,34142550,"34127054,"
chr6,34242950,34272850,"34253933,34267489,"
chr6,34280950,34304163,"34304163,"
chr6,34307300,34351100,"34334246,"
chr6,34362361,34413300,"34362361,"
chr6,34415700,34436325,"34426355,"
chr6,34541200,34725850,"34659443,"
chr6,34735200,34828065,"34813145,34828065,"
chr6,34834600,34916575,"34860831,34870959,"
chr6,34921650,34950850,"34927999,"
chr6,35034450,35112900,"35083737,"
chr6,35127615,35132250,"35127615,"
chr6,35182800,35253225,"35202698,35202731,"
chr6,35258126,35303550,"35258126,35276141,"
chr6,35444100,35493450,"35489888,"
chr6,35874450,36466850,"36338234,36371741,"
chr6,36703800,36988400,"36761361,"
chr6,37131450,37286525,"37249976,"
chr6,37296100,37557425,"37392148,37480172,"
chr6,37996996,38093200,"37996996,38059352,38074586,"
chr6,38113200,38214050,"38204009,"
chr6,38259750,38324600,"38304603,"
chr6,38354400,38383924,"38383924,"
chr6,38463100,38559850,"38484860,38501443,"
chr6,38574050,38620600,"38587239,38613068,"
chr6,38791450,38975250,"38826189,38868984,"
chr6,39063875,39150600,"39068348,"
chr6,39331426,39384650,"39331426,39370368,"
chr6,39493500,39507833,"39507833,"
chr6,39511950,39535600,"39523874,"
chr6,39542581,39675462,"39542581,39675462,"
chr6,39746750,39766800,"39760935,"
chr6,39822075,40167200,"40060251,"
chr6,40187200,40275476,"40275476,"
chr6,40342300,40386132,"40386132,"
chr6,40494976,40850386,"40494976,40521386,40535804,40563309,40578829,40837493,40850386,"
chr6,40914770,41471774,"40914770,40949478,40985508,41252270,41264709,41304103,41327612,41342354,41365305,41396096,41408928,41471774,"
chr6,41478750,41630722,"41555480,41586404,41630722,"
chr6,41634429,41648500,"41634429,"
chr6,41722296,42203200,"41722296,41797547,41810337,41901626,41918138,41988392,42090934,42165326,42195933,"
chr6,42208050,42211968,"42211968,"
chr6,42265600,42292175,"42274639,"
chr6,42299826,42346550,"42299826,42323267,"
chr6,42355527,42395050,"42355527,42384533,"
chr6,42411016,42464000,"42411016,42422175,42437213,"
chr6,42492800,42595040,"42547371,42595040,"
chr6,42628000,42643058,"42643058,"
chr6,42665000,43103305,"42694037,42712052,42740039,42767471,42787881,42846451,42861523,42877231,42905498,43065742,43103305,"
chr6,43151644,43292600,"43151644,43166913,43185608,43215642,43259553,"
chr6,46999200,47238350,"47194394,"
chr6,47698400,47775500,"47702924,47753651,47763511,"
chr6,47853525,47915800,"47870566,47893173,47903388,"
chr6,47928750,48014100,"47998113,"
chr6,48020900,48113200,"48036592,"
chr6,48338400,48487567,"48345584,48395089,48395824,48398227,48454337,48487567,"
chr6,48492775,48522669,"48504797,48522669,"
chr6,48526550,48539443,"48539443,"
chr6,48543881,48551900,"48543881,"
chr6,48563178,48572500,"48563178,"
chr6,48578165,48981550,"48578165,48597232,48597359,48626133,48634576,48658243,48668619,48689045,48696195,48720850,48790987,48791116,48791373,48791481,48791654,48845253,48854984,48879894,48925141,48936859,"
chr6,48986516,49011800,"48986516,"
chr6,49028650,49188100,"49164953,"
chr6,49202900,49223900,"49214051,"
chr6,49269351,49328500,"49269351,49317737,"
chr6,49341500,49441400,"49345602,"
chr6,49747450,49802500,"49772727,"
chr6,50035900,50060239,"50060239,"
chr6,50193150,50240050,"50211768,"
chr6,50284800,50411200,"50332836,50406169,"
chr6,50516473,50546589,"50516473,50516641,50546589,"
chr6,51186450,51236625,"51219909,"
chr6,51403775,51420614,"51419893,51420614,"
chr6,51457550,51563050,"51473901,51494521,"
chr6,51807100,51990100,"51962548,"
chr6,52100550,52241350,"52108316,52114830,52141702,52151122,52154586,52158623,52163066,52168572,52177369,52180164,52184938,52190853,52195241,52195766,52210874,"
chr6,52256100,52418050,"52263491,"
chr6,52510150,52598325,"52590294,"
chr6,52648650,52964925,"52663722,52859614,"
chr6,53004550,53018618,"53018618,"
chr6,53206100,53392350,"53237288,"
chr6,53460000,53684600,"53523367,"
chr6,53711100,53790300,"53770819,"
chr6,53966300,54129925,"53989925,"
chr6,54161700,54234650,"54222815,"
chr6,54277005,54314025,"54277005,"
chr6,54375700,54545104,"54380215,54402876,54516376,54543122,54545104,"
chr6,54619750,54641500,"54631765,"
chr6,54761050,54876350,"54766909,"
chr6,54884600,54956400,"54921655,54922606,54942861,"
chr6,55079250,55088800,"55082966,"
chr6,55119900,55202300,"55124984,55153376,"
chr6,55207925,55334600,"55286292,55326288,"
chr6,55338625,55451650,"55401973,"
chr6,55627225,55695900,"55631257,"
chr6,55724850,55830700,"55787011,"
chr6,56532400,56654693,"56654693,"
chr6,56775300,56873926,"56782052,56873926,"
chr6,56882100,57530985,"56906506,56935335,56952348,56975267,56985906,57020888,57063418,57087346,57108913,57159851,57183432,57208142,57273629,57311372,57340561,57354457,57381684,57485420,57530985,"
chr6,57586800,57642072,"57642072,"
chr6,57850984,58611525,"57850984,57876785,57906525,57929296,57959196,58166011,58215167,58257290,58385839,58422872,58546665,"
chr6,58627500,58783693,"58783693,"
chr6,58841550,58857120,"58857120,"
chr6,58871800,58980925,"58974496,"
chr6,59309200,60779849,"59376284,60353701,60778990,60779849,"
chr6,60882500,60898200,"60894310,"
chr6,61250700,63522800,"63206850,"
chr6,64644850,64736000,"64679139,"
chr6,64962350,64992660,"64992660,"
chr6,65087800,65094724,"65094724,"
chr6,65377200,65835450,"65540391,65621604,65728955,"
chr6,66444200,66544700,"66485461,66509702,"
chr6,66798750,67119750,"66846390,66846884,66987401,"
chr6,67167400,67392600,"67216972,67326131,"
chr6,67426500,67485816,"67441849,67485816,"
chr6,67515693,68686600,"67515693,"
chr6,70176900,70821800,"70742169,70794520,"
chr6,70861650,70906599,"70868916,70906599,"
chr6,71069900,71098350,"71094370,"
chr6,71106275,71229250,"71149881,71212275,71222012,"
chr6,71250250,71360100,"71272805,71323420,"
chr6,71390631,71408500,"71390631,"
chr6,71422100,71507400,"71443887,71493847,"
chr6,71582680,71594200,"71582680,71582899,"
chr6,71657853,71752875,"71657853,"
chr6,71759500,71859046,"71773778,71781324,71858756,71859046,"
chr6,71999950,72185571,"72047606,72185571,"
chr6,72190900,72385900,"72253241,72295169,72297310,72305476,72312375,72330462,72340661,72364326,"
chr6,72389552,72420900,"72389552,"
chr6,72494432,72503250,"72494432,72499442,"
chr6,72525625,72668450,"72548336,72548621,72566742,72566994,"
chr6,72673850,72891900,"72738950,72849973,"
chr6,72901750,72977175,"72908226,72908393,"
chr6,73178800,73217050,"73198498,"
chr6,73412600,73561500,"73419661,"
chr6,77203700,78115750,"77929661,"
chr6,78172400,78443400,"78320878,78328859,78330702,78355148,78375976,78418868,"
chr6,78566200,81027200,"79968870,79969636,"
chr6,81863500,81888200,"81873662,"
chr6,81936975,82086500,"81991621,"
chr6,82352468,82379525,"82352468,"
chr6,82602859,82812400,"82602859,82724448,"
chr6,82863300,82889744,"82889744,"
chr6,82911300,83004646,"82983465,82984217,83004565,83004646,"
chr6,83014600,83020219,"83020219,"
chr6,83036358,83042600,"83036358,"
chr6,83051509,83106397,"83051509,83059101,83065499,83071455,83075023,83085801,83087077,83106373,83106397,"
chr6,83119300,83187368,"83129582,83187368,"
chr6,83203600,83391748,"83267598,83276032,83299477,83391672,83391748,"
chr6,83399550,83522498,"83456963,83486245,83522498,"
chr6,83568600,83745151,"83606110,83627851,83660926,83661257,83662195,83693010,83712639,83725806,83745050,83745151,"
chr6,83757200,83802100,"83781735,"
chr6,83871900,84060625,"83958583,83969382,"
chr6,84414000,84599750,"84543804,84543902,"
chr6,84987750,85019507,"85019507,"
chr6,85087758,85130250,"85087758,"
chr6,85137924,85283416,"85137924,85283416,"
chr6,85286367,85363750,"85286367,85324628,"
chr6,85373879,85394050,"85373879,85381969,"
chr6,85418100,85483800,"85452880,85463536,"
chr6,85494400,85571950,"85537524,"
chr6,85712474,85814000,"85712474,85715738,85770966,85781884,"
chr6,85852527,85923850,"85852527,85854932,85865671,85865712,85911661,"
chr6,85954050,85967184,"85967184,"
chr6,85982800,86278625,"86028077,86145409,"
chr6,86321533,86341800,"86321533,"
chr6,86383800,86513300,"86388391,86388639,86476159,"
chr6,86538500,86634485,"86578167,86619153,86634485,"
chr6,86683372,86757300,"86683372,86743578,"
chr6,86759800,86890200,"86799434,86799510,"
chr6,86953400,86959829,"86959829,"
chr6,86968800,87285769,"86992839,87054739,87285769,"
chr6,87366700,87391625,"87378995,"
chr6,87395850,87506900,"87446294,87483229,"
chr6,87514400,87547325,"87540695,"
chr6,87608700,87632300,"87622162,"
chr6,87673050,87774100,"87680862,87728129,87759748,87761773,"
chr6,87788753,87801100,"87788753,87801100,"
chr6,87842500,87863969,"87863969,"
chr6,87931476,88020200,"87931476,87931676,87963684,"
chr6,88029825,88126400,"88034466,"
chr6,88148657,88160050,"88148657,"
chr6,88166100,88279800,"88172261,"
chr6,88390775,88415416,"88396533,88415416,"
chr6,88420000,88534800,"88468794,"
chr6,88569900,88589650,"88577439,"
chr6,88653850,88848774,"88674405,88674697,88791929,88824038,88848774,"
chr6,88861800,89150800,"89046108,89090998,"
chr6,89188450,89319125,"89312607,"
chr6,89528300,89545646,"89545646,"
chr6,89564450,89593981,"89593981,"
chr6,90251263,90333250,"90251263,90275179,90283282,90319487,"
chr6,90353700,90397150,"90378474,"
chr6,90407175,90423500,"90412619,"
chr6,90500841,90595225,"90500841,90554873,90569209,"
chr6,90603500,90779850,"90666523,90760117,"
chr6,90863300,91361363,"91066820,91106808,91162757,91361363,"
chr6,91395200,91438400,"91423417,91423744,"
chr6,91443650,91503050,"91465882,91466028,"
chr6,91629450,91655850,"91634060,"
chr6,91690600,91846700,"91757387,91828046,"
chr6,91854226,91860700,"91854226,"
chr6,91907400,92021000,"91937103,"
chr6,92124500,92140400,"92134017,"
chr6,92164805,92171400,"92164805,"
chr6,92175300,92223150,"92194642,"
chr6,92315150,92599025,"92431386,92484855,92517360,"
chr6,92611250,92677550,"92656178,"
chr6,92853500,92908000,"92890575,"
chr6,93765600,93873625,"93863548,93863684,"
chr6,93986750,94233898,"94233898,"
chr6,94351150,94450307,"94450307,"
chr6,94559550,94683700,"94650139,"
chr6,95053900,95100300,"95067899,"
chr6,95283987,95315100,"95283987,"
chr6,95592200,95720700,"95668831,"
chr6,95752000,96093300,"96063147,"
chr6,96977300,97010405,"97010405,"
chr6,97074875,97186250,"97098877,97129118,97155636,97160785,"
chr6,97441750,97576000,"97567651,"
chr6,97757051,97788325,"97757051,"
chr6,97798250,97967900,"97941776,"
chr6,99516975,99616765,"99616765,"
chr6,99642672,99734525,"99642672,99676386,"
chr6,100237352,100526800,"100237352,"
chr6,100635450,100683100,"100654727,"
chr6,100783631,100809150,"100783631,"
chr6,101120900,101415100,"101327891,"
chr6,101578200,102498600,"101724242,102414661,"
chr6,103423725,103783200,"103460869,"
chr6,104443037,104934400,"104443037,"
chr6,105797800,107414800,"106068758,106699031,106719165,106750068,"
chr6,107479778,107511500,"107479778,"
chr6,108007850,108072300,"108015039,"
chr6,108106200,108302100,"108135576,108163089,"
chr6,108579200,108638175,"108610622,"
chr6,108706500,108766750,"108733052,"
chr6,108778634,108840400,"108778634,"
chr6,109122400,112126600,"110595591,"
chr6,112160701,112305500,"112160701,112223751,"
chr6,112310150,112422500,"112338017,112409498,"
chr6,112434325,112447500,"112439802,"
chr6,112707625,112928900,"112897260,"
chr6,112962400,113094400,"112996320,113027238,113027632,"
chr6,113101300,113145378,"113145378,"
chr6,113183900,113223200,"113187836,"
chr6,113238200,113276969,"113257190,113276969,"
chr6,113302625,113331500,"113327514,113328106,"
chr6,113354050,113375400,"113369334,"
chr6,113378550,113388950,"113385749,"
chr6,113392628,113396900,"113392628,"
chr6,113402100,113437850,"113408477,113408888,113421448,113433562,"
chr6,113443300,113494500,"113451812,113481632,113481675,"
chr6,113524200,114428700,"113550709,113554765,113574014,113588460,113647492,113669874,113690675,113841370,113992020,114081234,114232628,114347929,"
chr6,114440000,114647400,"114593142,"
chr6,114797600,114871770,"114871770,"
chr6,114939200,114987892,"114987892,"
chr6,114992700,115281750,"115084919,115201867,"
chr6,115306900,115489200,"115311238,115372083,"
chr6,115494721,115505900,"115494721,"
chr6,115580975,115626653,"115626653,"
chr6,115673300,115719400,"115684969,115685121,115709017,115712484,"
chr6,115724574,115738850,"115724574,"
chr6,115742700,115781300,"115758121,115758761,"
chr6,115848000,115886200,"115881944,"
chr6,115894956,115899650,"115894956,"
chr6,115909600,116248100,"115945023,116143392,116158050,116214252,"
chr6,116288140,116373450,"116288140,"
chr6,116380550,116411196,"116411196,"
chr6,116532962,116566050,"116532962,"
chr6,116571750,116666776,"116578995,116600701,116623854,116666776,"
chr6,117090200,117145950,"117118552,"
chr6,117776050,117875600,"117791259,117813094,117850357,117856799,117857821,117867311,"
chr6,117883550,117947325,"117887353,"
chr6,117958100,118069700,"118016402,"
chr6,118103900,118252250,"118147762,"
chr6,118361900,118405524,"118369435,118405524,"
chr6,118425700,118485600,"118429291,"
chr6,118488700,119233000,"118512274,119058207,119125270,119146427,119186543,"
chr6,119258400,119299250,"119279222,119280784,"
chr6,119308050,119381250,"119367501,"
chr6,119429685,119503150,"119429685,119494365,"
chr6,119662925,119843700,"119798168,119798210,"
chr6,119852715,119903450,"119852715,"
chr6,119922400,120108950,"119984329,119988673,120043397,"
chr6,120224800,120268700,"120244577,"
chr6,120389150,120481317,"120413214,120443825,120481317,"
